,restaurant_id,Name,Rating,cusines,delivery_review_number,location,Longitude,Latitude,Restaurant_link,price_for_one
6522,1019,New Udupi Upahar,3.9,"South Indian, North Indian, Chinese, Street Food, Beverages, Shake",1111,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/new-udupi-upahar-1-jayanagar-bangalore/order,200
6523,4,Auntie Fung's,3.8,"Asian, Chinese, Thai, Vietnamese, Japanese, Indonesian, Burmese, Korean",644,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/auntie-fungs-bommanahalli-bangalore/order,300
6524,244,Momo Zone - The Momo Company,4.1,"Chinese, Tibetan",735,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/momo-zone-the-momo-company-1-jayanagar-bangalore/order,150
6525,2927,Natraj Chole Bhature,4.1,"Street Food, Fast Food, Desserts",1449,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/natraj-chole-bhature-jayanagar-bangalore/order,150
6526,3579,New Mangalore Lunch Home,3.9,"Mangalorean, Chinese, North Indian, Sichuan",6709,Koramangala 1st Block,77.6308832,12.9275886,https://www.zomato.com/bangalore/new-mangalore-lunch-home-koramangala-1st-block-bangalore/order,150
6527,3580,Mitti Cafe,3.7,"Cafe, North Indian, Pizza, Street Food, Beverages",480,Peenya,77.5273253,13.0329419,https://www.zomato.com/bangalore/mitti-cafe-peenya-bangalore/order,100
6528,1050,Biriyani Zone,4.2,"Biryani, North Indian, Chinese, Mughlai, Kebab, Seafood, Ice Cream, Beverages",11900,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/biriyani-zone-electronic-city/order,400
6529,3581,Coorg Spicy Kadai,3.5,"North Indian, South Indian, Seafood, Beverages",739,HBR Layout,77.6323597,13.0358698,https://www.zomato.com/bangalore/coorg-spicy-kadai-hbr-layout-bangalore/order,200
6530,3582,Punjabi Restaurant,3.7,"Chinese, North Indian",539,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/punjabi-restaurant-electronic-city-bangalore/order,150
6531,3165,Colombo Idli House,4.2,South Indian,5530,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/colombo-idli-house-hsr-bangalore/order,100
6532,317,The Sugar Free Keto Kafe - Artinci,4.3,"Desserts, Ice Cream, Bakery",74,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/the-sugar-free-keto-kafe-artinci-whitefield-bangalore/order,150
6533,23,Lassi Shop,3.8,"Beverages, Fast Food, Burger, Shake, Juices, Ice Cream, Desserts",6965,Kumaraswamy Layout,77.5553179,12.9081487,https://www.zomato.com/bangalore/lassi-shop-1-kumaraswamy-layout/order,100
6534,266,Samosa Party,4.1,"Street Food, Tea",3426,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/samosa-party-hsr-bangalore/order,100
6535,1050,Biriyani Zone,4.1,"Biryani, North Indian, Chinese, Mughlai, Kebab, Seafood, Ice Cream, Beverages",1792,Sahakara Nagar,77.58006135,13.0621474,https://www.zomato.com/bangalore/biriyani-zone-sahakara-nagar-bangalore/order,400
6536,152,ZAZA 22 Spice Awadhi Biryani,4.2,"Biryani, Mughlai, North Indian",1063,Yeshwantpur,77.5529215,13.02383,https://www.zomato.com/bangalore/zaza-22-spice-awadhi-biryani-yeshwantpur-bangalore/order,250
6537,3583,Bhorpet,3.2,"North Indian, Bengali",1592,Rammurthy Nagar,77.5529215,13.02383,https://www.zomato.com/bangalore/bhorpet-rammurthy-nagar/order,200
6538,1597,Suryawanshi,3.5,"Maharashtrian, Seafood, Beverages, Desserts",1540,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/suryawanshi-sarjapur-road-bangalore/order,350
6539,3584,Rapture Foods,0.0,South Indian,1,Kumaraswamy Layout,77.5553179,12.9081487,https://www.zomato.com/bangalore/rapture-foods-1-kumaraswamy-layout-bangalore/order,100
6540,705,Zed The Baker,4.1,"Bakery, French, Desserts",487,Cunningham Road,77.5970428,12.9845781,https://www.zomato.com/bangalore/zed-the-baker-cunningham-road-bangalore/order,300
6541,3585,Tuscany Pizzeria,4.0,"Burger, Pizza",16,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/tuscany-pizzeria-1-rajajinagar-bangalore/order,200
6542,3586,Sitara Veg,4.1,"South Indian, North Indian, Chinese, Fast Food, Shake, Juices, Beverages",31400,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/sitara-veg-electronic-city-bangalore/order,200
6543,1573,Paratha Junction,3.2,"North Indian, Chinese",5430,Bannerghatta Road,77.6041899,12.9521804,https://www.zomato.com/bangalore/paratha-junction-bannerghatta-road/order,150
6544,1569,Piazza Pizza By Little Italy,3.4,"Pizza, Fast Food",0,Old Airport Road,77.6663946,12.9583828,https://www.zomato.com/bangalore/piazza-pizza-by-little-italy-airport-road-bangalore/order,325
6545,3587,Appu's Pizzeria,4.1,"Fast Food, Pizza, Beverages",350,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/appus-pizzeria-hsr-bangalore/order,300
6546,98,Domino's Pizza,3.7,"Pizza, Fast Food, Desserts, Beverages",17400,Koramangala 6th Block,77.6238477,12.9390255,https://www.zomato.com/bangalore/dominos-pizza-koramangala-6th-block/order,200
6547,3588,Amogha Sagar Grand,4.1,"South Indian, Chinese, Fast Food, Shake, Beverages",256,Basaveshwara Nagar,77.5394749,12.9931607,https://www.zomato.com/bangalore/amogha-sagar-grand-basaveshwara-nagar-bangalore/order,150
6548,1550,Dock Frost'd,4.3,"Desserts, Ice Cream, Beverages",97,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/dock-frostd-rajajinagar-bangalore/order,200
6549,52,Cookie Man,4.5,Bakery,190,Garuda Mall,77.60966586,12.97002705,https://www.zomato.com/bangalore/cookie-man-brigade-road/order,150
6550,3589,SLV Kitchen,0.0,"North Indian, Chinese, Ice Cream",8,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/slv-kitchen-jp-nagar-bangalore/order,200
6551,354,Barbeque Nation,3.6,"Street Food, Mughlai, Biryani, North Indian, Desserts, Beverages, Bar Food",1170,Gopalan Innovation Mall,77.5782713,12.9072515,https://www.zomato.com/bangalore/barbeque-nation-4-btm-bangalore/order,800
6552,1145,Savoury Restaurant,4.0,"Arabian, North Indian, Chinese, Seafood, Fast Food, Lebanese, Beverages, Desserts",21900,Bannerghatta Road,77.6041899,12.9521804,https://www.zomato.com/bangalore/savoury-restaurant-bannerghatta-road-bangalore/order,450
6553,1183,Imperial Restaurant,4.0,"Mughlai, North Indian, Biryani, Chinese, Seafood, Ice Cream, Beverages",2877,Vasanth Nagar,77.58516878,12.98872125,https://www.zomato.com/bangalore/imperial-restaurant-vasanth-nagar/order,400
6554,367,Goli Vada Pav No. 1,4.3,"Street Food, Burger, Fast Food, Ice Cream",2699,Bellandur,77.6782471,12.93103185,https://www.zomato.com/bangalore/goli-vada-pav-no-1-bellandur/order,125
6555,3590,Dyadic Burger Factory,4.0,Fast Food,40,Banaswadi,77.6518539,13.0141618,https://www.zomato.com/bangalore/dyadic-burger-factory-2-banaswadi-bangalore/order,175
6556,181,Five Star Chicken,3.3,"Roast Chicken, Burger, Fast Food, Wraps",2595,Jeevan Bhima Nagar,77.6568367,12.9678074,https://www.zomato.com/bangalore/five-star-chicken-jeevan-bhima-nagar/order,100
6557,764,Adiga's,3.5,"South Indian, North Indian, Chinese, Street Food, Desserts, Ice Cream, Beverages",3139,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/adigas-1-jayanagar-bangalore/order,250
6558,3591,Mount Sales,4.5,Bakery,140,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/mount-sales-electronic-city-bangalore/order,100
6559,9,WOW! Momo,4.1,"Momos, Fast Food, Tibetan",2399,Kalyan Nagar,77.6403368,13.0221416,https://www.zomato.com/bangalore/wow-momo-kalyan-nagar-bangalore/order,200
6560,1983,Calcutta Victoria Chat House,3.6,"North Indian, Street Food, Desserts, Beverages",2964,Jeevan Bhima Nagar,77.6568367,12.9678074,https://www.zomato.com/bangalore/calcutta-victoria-chat-house-jeevan-bhima-nagar/order,100
6561,1503,Hungry Bird,3.9,"Biryani, North Indian, Chinese, Rolls, Fast Food, Sichuan",7568,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/hungry-bird-btm-bangalore/order,200
6562,3592,Taj Fast Food & Chicken Kebab Center,0.0,"Chinese, South Indian",3,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/taj-fast-food-chicken-kebab-center-btm-bangalore/order,150
6563,204,CakeZone,4.0,"Desserts, Bakery, Pancake",247,Jeevan Bhima Nagar,77.6568367,12.9678074,https://www.zomato.com/bangalore/cakezone-jeevan-bhima-nagar-bangalore/order,100
6564,23,Lassi Shop,4.1,"Beverages, Fast Food, Burger, Shake, Juices, Ice Cream, Desserts",6755,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/lassi-shop-18-btm/order,100
6565,181,Five Star Chicken,3.8,"Roast Chicken, Burger, Fast Food, Wraps",41,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/five-star-chicken-2-whitefield-bangalore/order,150
6566,3593,Spice House,3.7,"Andhra, South Indian, Chinese",52,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/spice-house-banashankari-bangalore/order,250
6567,354,Barbeque Nation,3.7,"BBQ, Mughlai, Biryani, North Indian, Desserts, Beverages",2037,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/barbeque-nation-electronic-city/order,800
6568,1618,By 2 Coffee,4.3,South Indian,8061,Malleshwaram,77.5703253,13.0027353,https://www.zomato.com/bangalore/by-2-coffee-malleshwaram/order,75
6569,427,INOX,3.9,"Fast Food, Street Food",20,Garuda Swagath Mall,77.5703253,13.0027353,https://www.zomato.com/bangalore/inox-jayanagar-bangalore/order,250
6570,40,EatFit,4.0,"Healthy Food, North Indian, Pizza, Burger, Pasta, Biryani, Chinese, Beverages",351,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/eatfit-1-whitefield-bangalore/order,200
6571,3594,Andhra Delight,3.9,"Andhra, Biryani",2884,Koramangala 1st Block,77.6308832,12.9275886,https://www.zomato.com/bangalore/andhra-delight-1-koramangala-1st-block-bangalore/order,300
6572,1045,Chung's Chinese Corner,3.7,"Chinese, Asian, Seafood, Thai, Sichuan",634,Cunningham Road,77.5970428,12.9845781,https://www.zomato.com/bangalore/chungs-chinese-corner-cunningham-road/order,500
6573,3595,Sri Devi Vaibhav,4.0,"Chinese, North Indian, South Indian, Beverages",218,Hennur,77.6305067,13.0258087,https://www.zomato.com/bangalore/sri-devi-vaibhav-hennur-bangalore/order,200
6574,3495,Mumbai Xpress,3.7,"Fast Food, North Indian, Street Food, Beverages, Chinese, Shake, Sichuan",3029,Koramangala 5th Block,77.6189768,12.9348429,https://www.zomato.com/bangalore/mumbai-xpress-koramangala-5th-block-bangalore/order,175
6575,136,CupCake Noggins By CakeZone,3.7,"Bakery, Desserts",520,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/cupcake-noggins-by-cakezone-hsr-bangalore/order,200
6576,3088,Ambur Biriyani House,3.2,"South Indian, Biryani",71,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/ambur-biriyani-house-btm-bangalore/order,200
6577,3596,Mayura 1989 Andhra Speciality Restaurant,3.9,"Andhra, Mughlai, Chinese, Kebab, North Indian, Beverages, Desserts",387,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/mayura-1989-andhra-speciality-restaurant-rajajinagar-bangalore/order,400
6578,397,Great Indian Khichdi by EatFit,4.0,"Healthy Food, North Indian, Ice Cream, Desserts, Beverages",736,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/great-indian-khichdi-by-eatfit-banashankari-bangalore/order,150
6579,3597,Rasoighar,3.2,"North Indian, Chinese, Sichuan",38,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/rasoighar-marathahalli-bangalore/order,150
6580,3598,Majaa Thindi,4.2,South Indian,3014,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/majaa-thindi-new-bel-road/order,50
6581,3599,Spice N Nice,0.0,"Chinese, Fast Food",1,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/spice-n-nice-banashankari-bangalore/order,150
6582,673,Dindigul Thalappakatti,3.9,"Biryani, North Indian, South Indian, Chinese, Seafood, Beverages",2186,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/dindigul-thalappakatti-sarjapur-road-bangalore/order,300
6583,3600,Halwai Sweets And Snacks,3.8,"Mithai, Desserts, Street Food",54,ITPL Main Road,77.7272748,12.9805104,https://www.zomato.com/bangalore/halwai-sweets-and-snacks-itpl-main-road-whitefield-bangalore/order,100
6584,469,GLOBO Ice Creams Of The World,4.1,Ice Cream,2,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/globo-ice-creams-of-the-world-1-electronic-city-bangalore/order,100
6585,2487,Meat And Eat,4.0,"Burger, Sandwich, Fast Food, Wraps, Biryani, Beverages, Desserts",1120,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/meat-and-eat-1-banashankari-bangalore/order,200
6586,3601,Taste Of Coast,4.0,"North Indian, South Indian, Seafood, Chinese, Salad, Kebab, Mughlai, Biryani",209,Sanjay Nagar,77.6958748,12.9578658,https://www.zomato.com/bangalore/taste-of-coast-sanjay-nagar-bangalore/order,350
6587,3602,Abhiruchi Andhra Mess,3.2,"Andhra, Biryani, South Indian",13100,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/abhiruchi-andhra-mess-marathahalli-bangalore/order,150
6588,663,Home Plate by EatFit,3.7,"Healthy Food, North Indian, Ice Cream, Desserts",79,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/home-plate-by-eatfit-2-electronic-city-bangalore/order,150
6589,758,Nirula's,3.8,"Pizza, Burger, Ice Cream, North Indian, Fast Food, Momos, Pasta, Beverages",124,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/nirulas-1-indiranagar-bangalore/order,250
6590,433,Udupi Kitchen,4.1,"South Indian, Chinese, North Indian",253,Hebbal,77.5919,13.0382184,https://www.zomato.com/bangalore/udupi-kitchen-hebbal-bangalore/order,150
6591,3603,Full Moon Pizza,3.5,"Pizza, Fast Food, Beverages, Shake",56,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/full-moon-pizza-rajajinagar-bangalore/order,200
6592,3604,New Samrat Restaurant,4.0,"North Indian, South Indian, Chinese, Fast Food, Street Food, Beverages, Ice Cream, Desserts",360,Seshadripuram,77.5753419,12.9931876,https://www.zomato.com/bangalore/new-samrat-restaurant-seshadripuram/order,250
6593,349,Bowl 99,3.7,"North Indian, South Indian",397,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/bowl-99-hsr-bangalore/order,250
6594,10,Mega Biryani,4.0,Biryani,6,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/mega-biryani-new-bel-road-bangalore/order,100
6595,3605,Dakshin Cafe,4.1,"South Indian, North Indian, Chinese",3582,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/dakshin-cafe-jp-nagar/order,200
6596,3606,Garam Chai Xpress,3.8,"North Indian, Fast Food, Tea, Beverages",260,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/garam-chai-xpress-banashankari-bangalore/order,100
6597,186,Udupi Upahar,4.0,"South Indian, North Indian, Chinese, Fast Food, Desserts, Beverages, Biryani, Shake",996,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/udupi-upahar-bommanahalli-bangalore/order,200
6598,3607,Tasty Shawarma Rolls,3.5,"Lebanese, Chinese, Sichuan",4445,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/tasty-shawarma-rolls-btm-bangalore/order,200
6599,3608,Green Hotel,3.6,"North Indian, Chinese",1780,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/green-hotel-1-sarjapur-road-bangalore/order,100
6600,3,Ludos Pizza,3.9,"Pizza, Fast Food, Desserts, Beverages",3448,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/ludos-pizza-1-hsr-bangalore/order,300
6601,2264,Fabelle Chocolates,4.0,"Desserts, Bakery",44,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/fabelle-chocolates-new-bel-road-bangalore/order,400
6602,44,EasyBites by Empire,4.0,"Burger, Fast Food, Beverages",1014,Kammanahalli,77.6377094,13.0093455,https://www.zomato.com/bangalore/easybites-by-empire-kammanahalli-bangalore/order,100
6603,3609,Aahar Quick Bites,3.9,"Fast Food, Chinese, North Indian",213,CV Raman Nagar,77.6638971,12.9856596,https://www.zomato.com/bangalore/aahar-quick-bites-cv-raman-nagar-bangalore/order,150
6604,3610,Combo Plate,3.6,"Chinese, Fast Food, Biryani, Seafood, Sichuan",390,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/combo-plate-bommanahalli-bangalore/order,150
6605,3611,Lalbagh Grand,3.9,"South Indian, North Indian, Chinese, Street Food, Beverages, Desserts",3714,Basavanagudi,77.5755021,12.9417261,https://www.zomato.com/bangalore/lalbagh-grand-basavanagudi-bangalore/order,250
6606,843,Faasos - Wraps & Rolls,4.1,"Rolls, Wraps, Fast Food",9117,Bannerghatta Road,77.6041899,12.9521804,https://www.zomato.com/bangalore/faasos-wraps-rolls-bannerghatta-road-bangalore/order,150
6607,3612,Ammas Pastries,4.0,"Bakery, Desserts",37,Hennur,77.6305067,13.0258087,https://www.zomato.com/bangalore/ammas-pastries-hennur-bangalore/order,75
6608,39,Slurpy Shakes,4.3,"Beverages, Burger, Fast Food, Bakery, Shake",396,Nagarbhavi,77.51126721,12.95961755,https://www.zomato.com/bangalore/slurpy-shakes-nagarbhavi-bangalore/order,200
6609,1494,Sri Vishnu Grand,3.9,"South Indian, North Indian, Chinese, Beverages, Street Food",3875,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/sri-vishnu-grand-sarjapur-road/order,200
6610,235,WOW! China,3.7,"Chinese, Rolls, Seafood, Desserts, Shake, Sichuan",4809,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/wow-china-hsr-bangalore/order,200
6611,3613,S M Shawarma Hut,4.0,"Arabian, Shawarma, Fast Food",62,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/s-m-shawarma-hut-btm-bangalore/order,100
6612,112,Sundae Everyday Ice Creams,4.2,Ice Cream,268,Koramangala 6th Block,77.6238477,12.9390255,https://www.zomato.com/bangalore/sundae-everyday-ice-creams-koramangala-6th-block-bangalore/order,150
6613,843,Faasos - Wraps & Rolls,4.1,"Rolls, Wraps, Fast Food",5688,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/faasos-wraps-rolls-jp-nagar-bangalore/order,150
6614,3614,Puneri Katta,4.2,"Maharashtrian, Street Food",2064,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/puneri-katta-btm-bangalore/order,100
6615,1366,Khan Saheb Grills And Rolls,3.9,"North Indian, Rolls, Kebab, Mughlai, Biryani, Beverages",2883,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-sarjapur-road/order,250
6616,3615,Tandoor And Spice,4.1,"North Indian, Chinese, Hyderabadi, Sichuan, Biryani",3469,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/tandoor-and-spice-jp-nagar/order,500
6617,931,China Pearl,4.2,"Chinese, North Indian, Seafood, Fast Food, Desserts, Beverages, Sichuan",2821,Koramangala 6th Block,77.6238477,12.9390255,https://www.zomato.com/bangalore/china-pearl-koramangala-6th-block/order,550
6618,1784,Udupi Grand,4.0,"South Indian, North Indian, Chinese, Fast Food, Street Food, Beverages, Sichuan",1218,Basavanagudi,77.5755021,12.9417261,https://www.zomato.com/bangalore/udupi-grand-basavanagudi/order,150
6619,3616,Chicken Fusion,0.0,"Fast Food, Beverages",8,RT Nagar,77.595715,13.0227204,https://www.zomato.com/bangalore/chicken-fusion-3-rt-nagar-bangalore/order,200
6620,3617,Banashankari Donne Biriyani,4.3,South Indian,11800,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/banashankari-donne-biriyani-banashankari/order,200
6621,617,Sweet Truth - Cake and Desserts,3.9,"Desserts, Bakery",562,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/sweet-truth-cake-and-desserts-2-whitefield-bangalore/order,200
6622,1290,Donburi,3.6,"Chinese, Fast Food",9,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/donburi-whitefield-bangalore/order,300
6623,170,The Dripping Cone,4.3,"Ice Cream, Desserts, Beverages",53,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/the-dripping-cone-rajajinagar-bangalore/order,250
6624,3618,The Carnival House,0.0,"Sandwich, Burger, Fast Food, Rolls, Street Food, Bakery, Beverages",7,Ejipura,77.6269144,12.945245,https://www.zomato.com/bangalore/the-carnival-house-ejipura-bangalore/order,200
6625,3619,Ankur Restaurant,0.0,"North Indian, Chinese, Biryani, Beverages, Sichuan",1,KR Puram,77.695935,13.007516,https://www.zomato.com/bangalore/ankur-restaurant-1-kr-puram-bangalore/order,100
6626,9,WOW! Momo,4.3,"Momos, Fast Food, Tibetan",110,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/wow-momo-banashankari-bangalore/order,200
6627,3620,Refresh,3.9,"Fast Food, Chinese, Ice Cream, Beverages",8527,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/refresh-whitefield/order,200
6628,3621,The Foody Station,3.5,"Sandwich, Fast Food, Beverages, Shake, Sichuan",466,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/the-foody-station-whitefield-bangalore/order,150
6629,3622,M.M Restaurant,3.7,"North Indian, Biryani, Rolls, Chinese, Odia",12800,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/m-m-restaurant-hsr/order,200
6630,977,Chandni Chowk,3.4,"Street Food, North Indian, Mithai",225,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/chandni-chowk-new-bel-road-bangalore/order,150
6631,9,WOW! Momo,4.2,"Momos, Fast Food, Tibetan",2088,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/wow-momo-jayanagar-bangalore/order,200
6632,3623,Coast @ JP Nagar,4.1,"Seafood, North Indian, South Indian, Beverages",820,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/coast-@-jp-nagar-jp-nagar-bangalore/order,250
6633,1050,Biriyani Zone,4.0,"Biryani, North Indian, Chinese, Mughlai, Kebab, Seafood, Ice Cream, Beverages",11000,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/biriyani-zone-hsr/order,400
6634,2322,New Punjabi Hotel,3.7,"North Indian, Chinese",4054,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/new-punjabi-hotel-indiranagar/order,200
6635,506,Madurai Idly Shop,3.7,South Indian,2864,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/madurai-idly-shop-btm-bangalore/order,100
6636,3624,Ambur Biryani,0.0,"Biryani, South Indian, Beverages",12,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/ambur-biryani-electronic-city-bangalore/order,100
6637,564,Peppy Parathas & Rolls By Chai Point,4.2,"Fast Food, North Indian, Rolls, Healthy Food",61,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/peppy-parathas-rolls-by-chai-point-marathahalli-bangalore/order,200
6638,3625,Kattappas Kitchen,3.9,"Andhra, Chinese",42,KR Puram,77.695935,13.007516,https://www.zomato.com/bangalore/kattappas-kitchen-kr-puram-bangalore/order,150
6639,73,Dande's Hyderabad Biryani,3.6,"Andhra, North Indian, Chinese",1305,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/dandes-hyderabad-biryani-1-electronic-city-bangalore/order,200
6640,727,Kolkata Famous Kati Rolls,4.3,Rolls,90,City Market,77.57627054,12.965718,https://www.zomato.com/bangalore/kolkata-famous-kati-rolls-city-market-bangalore/order,100
6641,351,The Betel Leaf Co - Originally from Bangalore,4.6,"Paan, Desserts",503,Seshadripuram,77.5753419,12.9931876,https://www.zomato.com/bangalore/the-betel-leaf-co-originally-from-bangalore-seshadripuram-bangalore/order,200
6642,3307,Bansuri Sweets,3.7,"Mithai, North Indian, Street Food, Sandwich, Chinese",727,Vijay Nagar,77.61250656,12.96591365,https://www.zomato.com/bangalore/bansuri-sweets-vijay-nagar/order,100
6643,800,Chaayos Chai+Snacks=Relax,4.1,"Tea, Beverages",185,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/chaayos-chai-snacks-relax-1-jayanagar-bangalore/order,175
6644,1836,Wow Chow,0.0,"Chinese, Momos",0,Church Street,77.6026774,12.9755105,https://www.zomato.com/bangalore/wow-chow-church-street-bangalore/order,250
6645,157,Shree Mahalakshmi Sweets,4.2,"Mithai, Street Food",2445,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/shree-mahalakshmi-sweets-hsr-bangalore/order,250
6646,3626,Brown Burger Co. Jayanagar,3.9,"Burger, Fast Food, Beverages",55,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/brown-burger-co-jayanagar-jayanagar-bangalore/order,250
6647,152,ZAZA 22 Spice Awadhi Biryani,4.1,"Biryani, Mughlai, North Indian",706,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/zaza-22-spice-awadhi-biryani-banashankari-bangalore/order,250
6648,3627,Sendhoor Nataraaj Restaurant,4.3,"Kebab, Biryani, BBQ, Roast Chicken",116,Ulsoor,77.6246697,12.9778793,https://www.zomato.com/bangalore/sendhoor-nataraaj-restaurant-ulsoor-bangalore/order,200
6649,3628,Indian Aroma Resto Cafe,4.0,"South Indian, North Indian, Biryani",15,Brookefield,77.7168891,12.9668213,https://www.zomato.com/bangalore/indian-aroma-resto-cafe-brookefield-bangalore/order,200
6650,665,Chikkanna Tiffin Room,3.9,South Indian,47,Ulsoor,77.6246697,12.9778793,https://www.zomato.com/bangalore/chikkanna-tiffin-room-ulsoor-bangalore/order,100
6651,452,Apsara Ice Creams,4.5,"Ice Cream, Desserts",548,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/apsara-ice-creams-1-electronic-city-bangalore/order,200
6652,731,Big Wong,4.3,"Asian, Sushi, Chinese, Thai, Sichuan",2583,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/big-wong-indiranagar-bangalore/order,450
6653,3629,Mahanthi's,4.1,North Indian,141,Nagawara,77.6209093,13.0431413,https://www.zomato.com/bangalore/mahanthis-nagawara-bangalore/order,150
6654,733,1947,4.2,"North Indian, Beverages, Desserts",995,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/1947-banashankari/order,400
6655,585,Mallu House,3.0,"Kerala, South Indian, Biryani, Kebab, Desserts, Seafood",56,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/mallu-house-jp-nagar-bangalore/order,200
6656,3630,Chat Bandi,4.3,"Chinese, North Indian, Sandwich, Pizza, Street Food, Fast Food, Beverages, Tea",92,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/chat-bandi-jayanagar-bangalore/order,150
6657,3631,Bengal Sweet And Restaurant,3.4,"Mithai, Chinese, Rolls, Biryani, Fast Food, Street Food, North Indian, Bengali",54,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/bengal-sweet-and-restaurant-1-whitefield-bangalore/order,175
